temp	cp
13.97103	-4.35867E-4
13.98786	-4.35558E-4
14.00418	-4.31973E-4
14.01967	-4.28633E-4
14.0334	-4.25343E-4
14.05073	-4.24102E-4
14.06552	-4.22185E-4
14.08348	-4.17888E-4
14.102	-4.16476E-4
14.11955	-4.1426E-4
14.13658	-4.11976E-4
14.15335	-4.10527E-4
14.16995	-4.08168E-4
14.18615	-4.07072E-4
14.20292	-4.03427E-4
14.21861	-4.00645E-4
14.23523	-3.98029E-4
14.25237	-3.9614E-4
14.26797	-3.92651E-4
14.28612	-3.89424E-4
14.30269	-3.85824E-4
14.31909	-3.8349E-4
14.33465	-3.81918E-4
14.35116	-3.80244E-4
14.36848	-3.7802E-4
14.38611	-3.74724E-4
14.4019	-3.72815E-4
14.41903	-3.70822E-4
14.43532	-3.68106E-4
14.45165	-3.6501E-4
14.4678	-3.61714E-4
14.4852	-3.58167E-4
14.50132	-3.56664E-4
14.51818	-3.53591E-4
14.53301	-3.49956E-4
14.54924	-3.48171E-4
14.56661	-3.4512E-4
14.58374	-3.42474E-4
14.6017	-3.41695E-4
14.6184	-3.40029E-4
14.63337	-3.37109E-4
14.6509	-3.33965E-4
14.66584	-3.30938E-4
14.68475	-3.2656E-4
14.70131	-3.26233E-4
14.71747	-3.2425E-4
14.73337	-3.21178E-4
14.74922	-3.18978E-4
14.76618	-3.14544E-4
14.78287	-3.12619E-4
14.79858	-3.10066E-4
14.81439	-3.09927E-4
14.83071	-3.091E-4
14.84753	-3.06138E-4
14.86395	-3.02743E-4
14.87975	-3.00455E-4
14.89792	-2.99584E-4
14.91471	-2.97105E-4
14.93116	-2.97119E-4
14.94861	-2.93931E-4
14.96357	-2.93251E-4
14.98046	-2.91902E-4
14.99565	-2.89712E-4
15.01388	-2.86745E-4
15.03069	-2.85117E-4
15.04515	-2.83762E-4
15.06079	-2.81182E-4
15.08059	-2.80653E-4
15.09684	-2.79538E-4
15.11434	-2.77168E-4
15.13115	-2.77106E-4
15.14713	-2.77617E-4
